ID студента,Вопрос №,Вопрос,Эталонный ответ,Ответ студента,Балл
202225018,6,"К какому типу строительных машин относятся домкраты, тали, лебедки, подъемники грузовые и краны?",Грузоподъемные машины,Домкраты， тали， лебедки， подъемники грузовые и краны относятся,2
202225018,9,С помощью какого оборудования осуществляется технологическая операция?,Рабочее оборудование,Технологическая операция осуществляется с помощью рабочего оборудования — специальных устройств или механизмов， непосредственно выполняющих задачу.  Примеры: Ковш экскаватора — для копания грунта;  Бульдозерный отвал — для перемещения и разравнивания земли;  Буровая коронка — для бурения скважин;  Грейфер крана — для захвата сыпучих материалов.  Суть: Рабочее оборудование преобразует энергию машины в целевое действие (резание， подъем， бурение и т.д.).,2
202225009,3,Основное назначение строительных машин?,"Создание строительной продукции определенного качества, регламентируемой нормами.",,0
202225009,11,Какие механизмы используются для связи силового оборудования с рабочим и ходовым? ,Передаточные механизмы,,0
202225009,10,Какое оборудование предназначено для передвижения машины и передачи давления от веса машины на основание,Ходовое оборудование,,0
202225009,9,С помощью какого оборудования осуществляется технологическая операция?,Рабочее оборудование,,0
202225009,6,"К какому типу строительных машин относятся домкраты, тали, лебедки, подъемники грузовые и краны?",Грузоподъемные машины,,0
202225009,2,"Как называется система тел, предназначенная для преобразования движения одного или нескольких твердых тел в требуемые движения других тел?",Механизм,,0
202225009,4,"Как называются работы, при выполнении которых операции осуществляются при помощи машин, агрегатов или другого оборудования?",Механизированнные работы,,0
202225009,1,"Как называется устройство, выполняющее механические движения для преобразования энергии, материалов и информации с целью замены или облегчения физического и умственного труда?",Машина,Устройство， заменяющее/облегчающее труд через механические движения， — это **робот** или **автоматическое устройство**.,1
202225009,5,"Как называются работы, при производстве которых используются машины и оборудование с устройствами автоматического регулирования и контроля за ходом технологического процесса?",Автоматизированные работы,Работы с автоматическим регулированием и контролем относятся к **автоматизированным технологическим процессам**.,1
202225009,12,"Как называется система, которая для запуска и останова силового оборудования?",Система управления,Система， управляющая запуском и остановкой оборудования， называется **системой управления**.,2
202225009,7,К какому типу строительных машин относятся экскаваторы?,Землеройные машины,Экскаваторы классифицируются как **землеройные машины** (для разработки грунта).,2
202225009,8,Что в строительной машине является источником преобразования энергии в механическую работу?,Силовая установка (двигатель),Источник преобразования энергии в механическую работу в строительных машинах — **двигатель** (например， дизельный， электрический).,2
202225104,3,Основное назначение строительных машин?,"Создание строительной продукции определенного качества, регламентируемой нормами.",,0
202225104,6,"К какому типу строительных машин относятся домкраты, тали, лебедки, подъемники грузовые и краны?",Грузоподъемные машины,,0
202225104,5,"Как называются работы, при производстве которых используются машины и оборудование с устройствами автоматического регулирования и контроля за ходом технологического процесса?",Автоматизированные работы,,0
202225104,8,Что в строительной машине является источником преобразования энергии в механическую работу?,Силовая установка (двигатель),,0
202225104,4,"Как называются работы, при выполнении которых операции осуществляются при помощи машин, агрегатов или другого оборудования?",Механизированнные работы,,0
202225104,12,"Как называется система, которая для запуска и останова силового оборудования?",Система управления,,0
202225104,2,"Как называется система тел, предназначенная для преобразования движения одного или нескольких твердых тел в требуемые движения других тел?",Механизм,,0
202225104,1,"Как называется устройство, выполняющее механические движения для преобразования энергии, материалов и информации с целью замены или облегчения физического и умственного труда?",Машина,Машина — это устройство， выполняющее механические движения для преобразования энергии， материалов и информации с целью замены или облегчения физического и умственного труда.,2
202225104,7,К какому типу строительных машин относятся экскаваторы?,Землеройные машины,Экскаваторы относятся к группе грунтовых строительных машин,1
202225104,11,Какие механизмы используются для связи силового оборудования с рабочим и ходовым? ,Передаточные механизмы,Для связи силового оборудования с рабочим и ходовым используют такие механизмы， как передачи (шатунные， цепные， роликовые)，ardanhaftы (гибкие валы)，clutches (сцепления)， редукторы и приводные карданы.,1
202225104,10,Какое оборудование предназначено для передвижения машины и передачи давления от веса машины на основание,Ходовое оборудование,Оборудование， используемое для перемещения машины и передачи давления веса машины на фундамент， является шасси.,1
202225104,9,С помощью какого оборудования осуществляется технологическая операция?,Рабочее оборудование,Техническая эксплуатация осуществляется с помощью строительной техники и профессионального оборудования.,1
202225124,2,"Как называется система тел, предназначенная для преобразования движения одного или нескольких твердых тел в требуемые движения других тел?",Механизм,,0
202225124,8,Что в строительной машине является источником преобразования энергии в механическую работу?,Силовая установка (двигатель),,0
202225124,12,"Как называется система, которая для запуска и останова силового оборудования?",Система управления,,0
202225124,4,"Как называются работы, при выполнении которых операции осуществляются при помощи машин, агрегатов или другого оборудования?",Механизированнные работы,,0
202225124,3,Основное назначение строительных машин?,"Создание строительной продукции определенного качества, регламентируемой нормами.",,0
202225124,9,С помощью какого оборудования осуществляется технологическая операция?,Рабочее оборудование,,0
202225124,6,"К какому типу строительных машин относятся домкраты, тали, лебедки, подъемники грузовые и краны?",Грузоподъемные машины,,0
202225124,1,"Как называется устройство, выполняющее механические движения для преобразования энергии, материалов и информации с целью замены или облегчения физического и умственного труда?",Машина,Машина,2
202225124,5,"Как называются работы, при производстве которых используются машины и оборудование с устройствами автоматического регулирования и контроля за ходом технологического процесса?",Автоматизированные работы,Автоматизированными,1
202225124,10,Какое оборудование предназначено для передвижения машины и передачи давления от веса машины на основание,Ходовое оборудование,Ходовое оборудование,2
202225124,7,К какому типу строительных машин относятся экскаваторы?,Землеройные машины,бульдозеры,1
202225124,11,Какие механизмы используются для связи силового оборудования с рабочим и ходовым? ,Передаточные механизмы,Механические приводы,1
202225119,11,Какие механизмы используются для связи силового оборудования с рабочим и ходовым? ,Передаточные механизмы,,0
202225119,9,С помощью какого оборудования осуществляется технологическая операция?,Рабочее оборудование,,0
202225119,6,"К какому типу строительных машин относятся домкраты, тали, лебедки, подъемники грузовые и краны?",Грузоподъемные машины,,0
202225119,7,К какому типу строительных машин относятся экскаваторы?,Землеройные машины,,0
202225119,2,"Как называется система тел, предназначенная для преобразования движения одного или нескольких твердых тел в требуемые движения других тел?",Механизм,,0
202225119,12,"Как называется система, которая для запуска и останова силового оборудования?",Система управления,,0
202225119,5,"Как называются работы, при производстве которых используются машины и оборудование с устройствами автоматического регулирования и контроля за ходом технологического процесса?",Автоматизированные работы,,0
202225119,3,Основное назначение строительных машин?,"Создание строительной продукции определенного качества, регламентируемой нормами.",Повысить продуктивность， снизить интенсивность труда,1
202225119,1,"Как называется устройство, выполняющее механические движения для преобразования энергии, материалов и информации с целью замены или облегчения физического и умственного труда?",Машина,Механическая система,1
202225119,4,"Как называются работы, при выполнении которых операции осуществляются при помощи машин, агрегатов или другого оборудования?",Механизированнные работы,Механизированное строительство,1
202225119,8,Что в строительной машине является источником преобразования энергии в механическую работу?,Силовая установка (двигатель),Двигатель внутреннего сгорания и энергия,1
202225119,10,Какое оборудование предназначено для передвижения машины и передачи давления от веса машины на основание,Ходовое оборудование,Слэш， скейтборд， домкрат， надувной матрас， амортизатор.,1
202225121,9,С помощью какого оборудования осуществляется технологическая операция?,Рабочее оборудование,,0
202225121,3,Основное назначение строительных машин?,"Создание строительной продукции определенного качества, регламентируемой нормами.",,0
202225121,10,Какое оборудование предназначено для передвижения машины и передачи давления от веса машины на основание,Ходовое оборудование,,0
202225121,8,Что в строительной машине является источником преобразования энергии в механическую работу?,Силовая установка (двигатель),,0
202225121,4,"Как называются работы, при выполнении которых операции осуществляются при помощи машин, агрегатов или другого оборудования?",Механизированнные работы,,0
202225121,2,"Как называется система тел, предназначенная для преобразования движения одного или нескольких твердых тел в требуемые движения других тел?",Механизм,,0
202225121,12,"Как называется система, которая для запуска и останова силового оборудования?",Система управления,,0
202225121,11,Какие механизмы используются для связи силового оборудования с рабочим и ходовым? ,Передаточные механизмы,1. Механические передачи:    - Зубчатые передачи (шестерни， рейки).      - Ременные и цепные передачи (для передачи вращательного движения).      - Червячные передачи (для изменения направления движения и повышения крутящего момента).    2. Соединительные элементы:      - Муфты (жесткие， упругие， фрикционные).      - Валы и шарниры (карданные， крестовые).    3. Гидравлические и пневматические системы:     - Гидронасосы и гидромоторы.      - Пневмоцилиндры и пневмоклапаны.    4. Электромеханические компоненты:    - Электродвигатели с редукторами.      - Сервоприводы и шаговые двигатели.,2
202225121,1,"Как называется устройство, выполняющее механические движения для преобразования энергии, материалов и информации с целью замены или облегчения физического и умственного труда?",Машина,"1. Муфты    - Это устройства， предназначенные для соединения валов и передачи крутящего момента.      - Основные типы:     - Жесткие (некомпенсирующие смещения).        - Упругие (демпфирующие вибрации， например， с резиновыми элементами).        - Фрикционные (сцепные， предохранительные).        - Гидравлические и магнитные (бесконтактные).    2. **Устройство， преобразующее энергию， материалы и информацию     - Называется""машина"" (например， станок， транспортное средство， робот).    3.Производительность скрепера  - Зависит от:        - Объема ковша.        - Длины рабочего хода.        - Скорости движения.        - Типа грунта и условий работы.      - Рассчитывается по формуле:        \[      Q = \frac{V \cdot n \cdot k_{заполнения} \cdot k_{разрыхления}}{t_{цикла}}      \]        где \( V \) – объем ковша， \( n \) – число циклов за время \( t \)， \( k \) – коэффициенты.    4. **Незавершенный вопрос (№3)   - Если речь остроительных работаx возможные варианты:        -Земляные работы (разработка грунта).        - Монтажные работы (установка конструкций).        - Отделочные работы (штукатурка， покраска).",2
202225121,7,К какому типу строительных машин относятся экскаваторы?,Землеройные машины,/- Тип:Землеройные машины(или машины для разработки грунта.      - Подкатегория:  - Одноковшовые экскаваторы (цикличного действия).        - Многоковшовые экскаваторы (непрерывного действия).      - Дополнительно: Могут быть на гусеничном， колесном или шагающем ходу.,2
202225121,6,"К какому типу строительных машин относятся домкраты, тали, лебедки, подъемники грузовые и краны?",Грузоподъемные машины,/- **Тип:** **Грузоподъемные машины и механизмы**.      - **Подкатегории:**        - **Домкраты** – для вертикального подъема грузов на малую высоту.        - **Тали и лебедки** – для подъема/перемещения грузов с помощью канатов или цепей.        - **Подъемники** (например， строительные люльки) – для подъема людей и материалов.        - **Краны** (башенные， мостовые， автомобильные) – для перемещения грузов в пространстве.,2
202225121,5,"Как называются работы, при производстве которых используются машины и оборудование с устройствами автоматического регулирования и контроля за ходом технологического процесса?",Автоматизированные работы,"1. Муфты   - Это устройства， предназначенные для соединения валов и передачи крутящего момента.      - Основные типы:      - Жесткие (некомпенсирующие смещения).        - Упругие (демпфирующие вибрации， например， с резиновыми элементами).        - Фрикционные (сцепные， предохранительные).        - Гидравлические и магнитные (бесконтактные).    2. Устройство， преобразующее энергию， материалы и информацию      - Называется машина"" (например， станок， транспортное средство， робот).    3. **Производительность скрепера  - Зависит от:        - Объема ковша.        - Длины рабочего хода.        - Скорости движения.        - Типа грунта и условий работы.      - Рассчитывается по формуле:        \[      Q = \frac{V \cdot n \cdot k_{заполнения} \cdot k_{разрыхления}}{t_{цикла}}      \]        где \( V \) – объем ковша， \( n \) – число циклов за время \( t \)， \( k \) – коэффициенты.    4. Незавершенный вопрос (№3)    - Если речь о строительных работа， возможные варианты:        -Земляные работы (разработка грунта).        Монтажные работы(установка конструкций).        Отделочные работы(штукатурка， покраска).",1
